,episode,writers,airdate,US viewers in Milln,season,month,title,director,Rating,number_of_reviews,scene,location
1225,1,Seth Kurland,1998-09-24,31.1,5,9, The One After Ross Says Rachel ,Kevin Bright (as Kevin S. Bright)    ,8.9,3651,6, a 747 somewhere over the north atlantic
1226,1,Seth Kurland,1998-09-24,31.1,5,9, The One After Ross Says Rachel ,Kevin Bright (as Kevin S. Bright)    ,8.9,3651,7, monica and rachel's
1227,1,Seth Kurland,1998-09-24,31.1,5,9, The One After Ross Says Rachel ,Kevin Bright (as Kevin S. Bright)    ,8.9,3651,8, an airport in london
1228,1,Seth Kurland,1998-09-24,31.1,5,9, The One After Ross Says Rachel ,Kevin Bright (as Kevin S. Bright)    ,8.9,3651,9, flight 1066 to athens
1229,1,Seth Kurland,1998-09-24,31.1,5,9, The One After Ross Says Rachel ,Kevin Bright (as Kevin S. Bright)    ,8.9,3651,9, flight 1066 to athens
1230,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,1, chandler and joey's bathroom
1231,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,2, monica and rachel's
1232,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,3, central perk
1233,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,4, monica and rachel's
1234,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,5, the hallway between the apartments
1235,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,6, the hallway
1236,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,7, central perk
1237,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,8, central perk
1238,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,9, monica and rachel's
1239,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,10, the hallway between the apartments
1240,2,Wil Calhoun,1998-10-01,25.4,5,10, The One with All the Kissing ,Gary Halvorson ,9.0,3716,10, the hallway between the apartments
1241,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,1, the hospital
1242,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,2, the delivery room
1243,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,3, the waiting room
1244,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,4, the delivery room
1245,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,5, the waiting room
1246,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,6, the delivery room
1247,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,7, another hospital room
1248,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,8, the delivery room
1249,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,9, the delivery room
1250,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,10, joey's room
1251,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,11, the delivery room
1252,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,12, the waiting room
1253,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,13, the delivery room
1254,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,14, joey's room
1255,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,15, a hallway
1256,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,16, the delivery room
1257,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,17, the delivery room
1258,3,David Crane & Marta Kauffman,1998-10-08,26.8,5,10, The One Hundredth ,Kevin Bright (as Kevin S. Bright)    ,8.8,3367,17, the delivery room
1259,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,1, monica and rachel's
1260,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,2, monica and rachel's
1261,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,3, central perk
1262,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,4, unitel video
1263,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,5, monica and rachel's
1264,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,6, ross's apartment
1265,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,7, monica and rachel's
1266,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,8, chandler and joey's
1267,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,9, the telethon
1268,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,10, monica and rachel's
1269,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,11, the telethon
1270,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,12, monica and rachel's
1271,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,13, ross's apartment
1272,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,14, central perk
1273,4,Michael Curtis,1998-10-15,24.1,5,10, The One Where Phoebe Hates PBS ,Shelley Jensen ,8.3,3028,14, central perk
1274,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,1, chandler and joey's
1275,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,2, monica and rachel's
1276,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,3, atlantic city
1277,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,4, central perk
1278,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,5, chandler and monica's weekend
1279,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,6, monica and rachel's
1280,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,7, chandler and joey's
1281,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,8, central perk
1282,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,9, chandler and joey's
1283,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,10, central perk
1284,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,11, monica and rachel's
1285,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,12, monica and rachel's
1286,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,13, monica and rachel's
1287,5,Scott Silveri,1998-10-29,25.9,5,10, The One with the Kips ,Dana De Vally Piazza (as Dana deVally)    ,8.8,3247,13, monica and rachel's
1288,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,1, chandler and joey's
1289,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,2, central perk
1290,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,3, the storage room in the basement of monica and rachel's building
1291,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,4, central perk
1292,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,5, their building
1293,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,6, monica and rachel's
1294,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,7, ross's apartment
1295,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,8, central perk
1296,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,9, their building's lobby
1297,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,10, ross's now empty apartment
1298,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,11, monica and rachel's
1299,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,12, a curbside newsstand
1300,6,Alexa Junge,1998-11-05,25.0,5,11, The One with the Yeti ,Gary Halvorson ,8.1,3036,12, a curbside newsstand
1301,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,1, central perk
1302,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,2, monica's restaurant
1303,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,3, central perk
1304,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,4, chandler and joey's
1305,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,5, a restaurant
1306,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,6, chandler and joey's
1307,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,7, monica and rachel's
1308,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,8, chandler and joey's and ross's
1309,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,9, monica and rachel's
1310,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,10, central perk
1311,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,11, the apartment in the listing
1312,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,12, central perk
1313,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,13, chandler and joey's
1314,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,14, downstairs at danny's party
1315,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,15, chandler and joey's
1316,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,16, chandler and joey's and ross's
1317,7,Gigi McCreery & Perry Rein,1998-11-12,24.4,5,11, The One Where Ross Moves In ,Gary Halvorson ,8.4,3058,16, chandler and joey's and ross's
1318,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,1, monica and rachel's
1319,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,2, monica and rachel's
1320,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,3, the bing household
1321,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,4, monica and rachel's
1322,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,5, a union battlefield hospital
1323,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,6, monica and rachel's
1324,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,7, monica and phoebe's
1325,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,8, monica and rachel's
1326,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,9, the geller household
1327,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,10, monica and rachel's
1328,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,11, the geller household kitchen
1329,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,12, the hospital
1330,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,13, monica and rachel's
1331,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,14, chandler
1332,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,15, the western front during world war i
1333,8,Gregory S. Malins,1998-11-19,23.9,5,11, The One with All the Thanksgivings ,Kevin Bright ,9.2,4310,15, the western front during world war i
1334,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,1, monica and rachel's
1335,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,2, central perk
1336,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,3, phoebe's class
1337,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,4, central perk
1338,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,5, the hallway
1339,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,6, chandler
1340,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,7, the museum of prehistoric history (ross's work); ross is in the break room eating lunch as his boss
1341,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,8, phoebe and rachel's class; rachel walks in
1342,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,9, central perk
1343,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,10, monica and rachel's
1344,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,11, the class; monica has taken rachel's spot.
1345,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,12, chandler
1346,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,13, monica and phoebe's class; the class has ended and phoebe is talking to one of her classmates.
1347,9,Ted Cohen & Andrew Reich,1998-12-10,23.0,5,12, The One with Ross's Sandwich ,Gary Halvorson ,9.1,3954,13, monica and phoebe's class; the class has ended and phoebe is talking to one of her classmates.
1348,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,1, chandler
1349,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,2, central perk
1350,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,3, estelle's (joey's agent) office
1351,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,4, in front of macys 
1352,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,5, chandler
1353,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,6, monica and rachel's
1354,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,7, chandler
1355,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,8, in front of macys 
1356,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,9, chandler
1357,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,10, outside danny's apartment
1358,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,11, monica and rachel's
1359,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,12, chandler
1360,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,13, central perk
1361,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,14, in front of macys 
1362,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,15, danny's apartment
1363,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,16, chandler
1364,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,17, monica and rachel's
1365,10,Shana Goldberg-Meehan,1998-12-17,23.7,5,12, The One with the Inappropriate Sister ,Dana De Vally Piazza ,8.2,3009,17, monica and rachel's
1366,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,1, monica and rachel's
1367,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,2, monica and rachel's
1368,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,3, central perk
1369,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,4, monica and rachel's
1370,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,5, elizabeth hornswoggle's apartment; ross is there on his date with her. they are sitting on the couch watching a movie. ross is obviously hot.
1371,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,6, monica and rachel's
1372,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,7, chandler
1373,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,8, elizabeth's apartment; elizabeth is inquiring as to the delay in ross's exit from her bathroom.
1374,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,9, central perk
1375,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,10, monica and rachel's
1376,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,11, central perk
1377,11,Story by : Brian Boyle Teleplay by : Suzie Villandry,1999-01-07,27.0,5,1, The One with All the Resolutions ,Joe Regalbuto ,9.1,3818,11, central perk
1378,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,1, monica and rachel's
1379,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,2, central perk
1380,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,3, chandler's office
1381,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,4, central perk
1382,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,5, chandler
1383,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,6, a tennis court somewhere in the city of new york
1384,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,7, monica and rachel's
1385,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,8, chandler
1386,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,9, chandler
1387,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,10, monica and rachel's
1388,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,11, chandler
1389,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,12, doug's house
1390,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,13, monica and rachel's
1391,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,14, central perk
1392,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,15, chandler
1393,12,Alicia Sky Varinaitis,1999-01-21,24.8,5,1, The One with Chandler's Work Laugh ,Kevin Bright (as Kevin S. Bright)    ,8.3,2980,15, chandler
1394,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,1, chandler's bedroom
1395,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,2, central perk
1396,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,3, bloomingdale's 
1397,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,4, ursula's apartment
1398,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,5, central perk
1399,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,6, phoebe's grandmother's memorial
1400,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,7, the funeral home
1401,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,8, monica and rachel's
1402,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,9, joey's audition
1403,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,10, monica and rachel's
1404,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,11, central perk
