season,episode,title,rating,gunther,janice,richard,heckles,frank,estelle,ursula,summary,central,monica_loc,joey_loc,ross_loc,monica,joey,chandler,ross,rachel,phoebe
8,13, The One Where Chandler Takes a Bath ,8.6,1,0,0,0,0,0,0,"Chandler's dislikes bubble baths but Monica sways him and he soon becomes addicted. Phoebe, who thinks Joey has a crush on her, is shocked that he actually likes Rachel; Ross and Rachel debate over potential baby names and learn the baby's sex.",0.25,0.4166666666666667,0.16666666666666666,0.0,0.20512820512820512,0.09523809523809523,0.1868131868131868,0.1684981684981685,0.1794871794871795,0.15018315018315018
2,19, The One Where Eddie Won't Go ,8.6,1,0,0,0,0,1,0,"Creeped out by his bizarre new roommate, Eddie, Chandler demands he move out. Eddie agrees, then does not even remember the conversation. Obviously deranged, he imagines that he and Chandler took a trip to Las Vegas that never occurred. Joey struggles dealing with losing his job on ""Days of Our Lives"" and the accompanying change in his lifestyle. A new book on female empowerment inspires the girls to have a ""goddess meeting,"" unleashing buried truths. Joey moves back in with Chandler after them tricking Eddie by convincing him he never lived there.",0.25,0.125,0.5,0.0,0.11320754716981132,0.22264150943396227,0.15849056603773584,0.13962264150943396,0.09433962264150944,0.07547169811320754
9,18, The One with the Lottery ,8.6,1,0,0,0,0,0,0,"The gang buys lottery tickets and fight over how to divide them up. Chandler waits for a job offer at the advertising agency, while Rachel and Ross anticipate Emma's first word.Special Guest: Phill Lewis",0.5,0.5,0.0,0.0,0.1958041958041958,0.15034965034965034,0.17132867132867133,0.17482517482517482,0.14335664335664336,0.1153846153846154
8,12, The One Where Joey Dates Rachel ,8.6,1,0,0,0,0,0,0,"Rachel is sad she can no longer date due to her pregnancy. Joey takes her out to cheer her up, but he develops a crush on her, something that scares him. Monica and Chandler get a Ms. Pac-Man arcade game from Phoebe as a late wedding present. After Phoebe hogs the game, Chandler becomes a pro by repeatedly playing and putting swear words as his initials. Monica wants them removed as Ben will be coming over to play on it. After Ross gets to teach an advanced class, he struggles to get to get there on time.",0.125,0.3125,0.1875,0.0,0.13274336283185842,0.2920353982300885,0.11061946902654868,0.06637168141592921,0.2964601769911505,0.07079646017699115
2,6, The One with the Baby on the Bus ,8.6,1,0,0,0,0,0,0,"When Monica rushes Ross to the emergency room after he suffers an allergic reaction, Chandler and Joey babysit Ross' baby son, Ben. They use him as bait to attract girls, but women think they are a gay couple. After accidentally leaving Ben on a bus, they are unable to identify which of two babies is Ben at the city's lost & found. Phoebe loses her Central Perk gig to a professional performer, so she defiantly sings outside the café. , Also, a stranger Giovanni Ribisi, who accidentally dropped a condom in Phoebe's guitar case, rushes back to reclaim it for an ""emergency.""  Catherine Bell appears as Robin, one of the girls in the bus.",0.35714285714285715,0.21428571428571427,0.0,0.0,0.11504424778761063,0.1504424778761062,0.15486725663716813,0.13716814159292035,0.10619469026548672,0.1504424778761062
3,11, The One Where Chandler Can't Remember Which Sister ,8.6,0,0,0,0,0,0,0,"Monica and Rachel's noisy upstairs neighbor is excessively charming. Phoebe confronts him about the noise and ends up dating him. The Monica and Rachel become uncomfortable when they later hear all of Phoebe's intimate upstairs activities. Rachel is frustrated with her new job of making coffee all day and sorting hangers. When Rachel vents her frustration to Monica at the diner, a customer named Mark mentions a vacancy in his department at Bloomingdale's and arranges an interview. Rachel gets the job, but Ross suspects Mark has ulterior motives for recommending her. A drunken Chandler fools around with one of Joey's sisters, but later cannot remember which one, angering Joey.",0.07142857142857142,0.42857142857142855,0.14285714285714285,0.0,0.14814814814814814,0.09764309764309764,0.1750841750841751,0.18181818181818185,0.1919191919191919,0.060606060606060615
10,9, The One with the Birth Mother ,8.6,0,0,0,0,0,0,0,"Monica and Chandler fly to Ohio to meet the birth mother, Erica  but has problems on the date when she keeps eating off of his plate. Rachel and Phoebe take Ross shopping for clothes but Rachel and Ross' bags get switched.  Ross doesn't realize he's wearing a woman's sweater and is incredibly comfortable in it, only to go on a date with a woman which comes to a very quick end when she wears the same garment.",0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.14022140221402213,0.1955719557195572,0.15498154981549814,0.1033210332103321,0.08118081180811808,0.11439114391143912
6,23, The One with the Ring ,8.6,1,0,0,0,0,0,0,"Phoebe helps Chandler look for an engagement ring. Chandler finds the perfect one but does not have the money with him to purchase it. He leaves Phoebe at the store to hold the ring for him. He returns and finds that Phoebe became distracted and allowed the ring to be sold. He then tries to track down the person who bought it. Meanwhile, Rachel urges Paul to open up emotionally but once started, is unable to stop. Joey and Ross are upset that it appears Chandler prefers spending time with Phoebe, so they snub him.",0.17647058823529413,0.0,0.35294117647058826,0.0,0.015625,0.09765625,0.19140625,0.12109375,0.140625,0.19921875
4,17, The One with the Free Porn ,8.6,1,0,0,0,1,0,0,"Phoebe is shocked she is expecting triplets and wants to find a way to help financially support Frank and Alice. Monica persuades Ross to pursue Emily to the airport. Ross arrives just as she is boarding and says he loves her. Emily merely says thank you and leaves. She later calls to apologize for her lukewarm reaction and says it was because there is someone else. Monica believes Emily loves Ross and convinces him to go to England to say he loves her. Ross flies to London, unaware Emily has returned to New York to tell Ross she loves him. They finally connect by phone. Phoebe and Frank decide to start a massage/taxi business using the van Phoebe and Monica were once going to use for a catering business. Chandler and Joey are delighted to discover a free pornography channel on their TV, becoming addicted when they refuse to turn it off.",0.07692307692307693,0.4615384615384616,0.2307692307692308,0.0,0.171875,0.11328125,0.140625,0.16796875,0.0859375,0.140625
6,21, The One Where Ross Meets Elizabeth's Dad ,8.6,1,0,0,0,0,1,0,"Ross is nervous meeting Elizabeth's father, Paul ; Paul dislikes Ross but is interested in Rachel. Joey begins working on Mac and C.H.E.E.S.E. but is openly unimpressed with C.H.E.E.S.E. his robot sidekick, a clumsy, slow-moving machine speaking with a distorted voice piped through a mike. This angers the robot's operator, who has the clout to get Joey fired. Phoebe writes a novel based on Monica and Chandler.",0.2352941176470588,0.0,0.1176470588235294,0.0,0.1,0.11785714285714285,0.125,0.15,0.14642857142857146,0.1
10,14, The One with Princess Consuela ,8.6,1,0,0,0,0,0,0,"Rachel has an interview in a restaurant for Gucci however her boss from Ralph Lauren catches her when he ends up at the next table and she ends up fired, with her erratic behaviour in front of the Gucci representative  who makes him realize he needs to let them go.",0.3076923076923077,0.3076923076923077,0.07692307692307693,0.0,0.10658307210031348,0.12225705329153605,0.09090909090909093,0.12225705329153605,0.1536050156739812,0.15987460815047022
6,10, The One with the Routine ,8.6,1,0,0,0,0,0,0,"Janine is appearing in the pre-recorded Dick Clark's New Year's Rockin' Eve, and invites Joey, Ross, and Monica to participate in the dancing. While there, Joey wants to ensure a kiss with Janine at midnight, while Monica and Ross wrangle their way onto camera by doing, ""The Routine"", their old high school dance. Meanwhile, Phoebe, Chandler, and Rachel search for Monica's Christmas presents so they can buy her something suitable in return.",0.07692307692307693,0.38461538461538464,0.15384615384615385,0.0,0.13043478260869565,0.14347826086956522,0.1608695652173913,0.14347826086956522,0.1217391304347826,0.10869565217391304
7,11, The One with All the Cheesecakes ,8.6,1,0,0,0,0,0,0,"Rachel and Chandler get hooked on the home-delivered cheesecakes meant for another tenant. David, Phoebe's Scientist Guy, who is in town for just one night, wants to have dinner. Phoebe already has plans with Joey, then has to decide whether to blow him off, after criticizing him for having done it to her. Monica is upset that her cousin, Frannie, with whom she was close, did not invite her to her wedding. Monica goes anyway, only to discover that Frannie married Stuart, who once slept with Monica.",0.29411764705882354,0.1176470588235294,0.17647058823529413,0.0,0.1074074074074074,0.15185185185185185,0.15185185185185185,0.1074074074074074,0.13703703703703704,0.2111111111111111
9,23, The One in Barbados ,8.551276143211629,0,0,0,0,0,0,0,"The gang goes to Barbados for Ross' conference. David, Phoebe's Scientist Guy, almost proposes to her – but her ex-boyfriend, Mike proposes first. Ross and Charlie find they have a lot in common. Rachel and Joey grow closer. Monica's hair reacts to the humidity. Joey and Charlie break up when he realizes they have little in common. He later sees Charlie and Ross kissing, and he kisses Rachel. Monica and Mike play ping-pong to both Chandler and Phoebe's displeasure.",0.1111111111111111,0.037037037037037035,0.0,0.07407407407407407,0.14597315436241612,0.15436241610738255,0.12751677852348994,0.1493288590604027,0.11073825503355704,0.07214765100671143
2,18, The One Where Dr. Ramoray Dies ,8.5,1,0,1,0,0,0,0,"Joey's good fortune comes crashing down when he foolishly claims in an interview for Soap Opera Digest that he writes all his own lines on the show, angering the scrip writer who kills off Joey's character. Phoebe's attempt to help Chandler bond with his new roommate ends up revealing Eddy's quirky behavior. Sexual history dominates a discussion between two couples—Monica and Richard, and Ross and Rachel.",0.125,0.375,0.4375,0.0,0.1417004048582996,0.06882591093117409,0.14979757085020245,0.1214574898785425,0.12550607287449392,0.08097165991902834
1,17, The One with Two Parts: Part 2 ,8.5,1,0,0,0,0,0,0,"At the hospital, Rachel, who has no health insurance, convinces Monica to trade identities with her so she can use Monica's coverage. The girls meet two cute doctors  and arrange a date, requiring them to maintain their switched identities. Ursula dumps Joey without actually telling him, so Phoebe pretends to be her so Joey will finally know. Ross doubts his ability to be a father. After Marcel swallows Scrabble tiles and has a trip to the hospital, Ross takes care of him, giving him confidence to be a good father.A repeat of Seinfeld originally aired between both parts of this two-part episode.[11]",0.14285714285714285,0.35714285714285715,0.0,0.0,0.20567375886524825,0.09574468085106384,0.07446808510638298,0.12056737588652483,0.1879432624113475,0.11347517730496455
4,22, The One with the Worst Best Man Ever ,8.5,1,0,0,0,0,0,0,"Rachel and Monica have a baby shower for Phoebe who is experiencing extreme mood swings and growing depressed about giving up the babies. Ross chooses Joey over Chandler to be his best man, but Joey loses the wedding ring after throwing a bachelor party featuring a stripper. They discover the duck ate the ring and take it to the vet, who retrieves it. Ross decides to make both Chandler and Joey his best men.",0.1875,0.3125,0.3125,0.0,0.12941176470588234,0.25882352941176473,0.12549019607843134,0.1568627450980392,0.12549019607843134,0.13333333333333333
5,15, The One with the Girl Who Hits Joey ,8.5,1,0,0,0,0,0,0,"Ross is initially furious upon learning about Chandler and Monica, but quickly comes round when he learns they are serious about each other. Joey dates a girl,",0.4,0.13333333333333333,0.13333333333333333,0.2,0.14225941422594146,0.1213389121338912,0.17573221757322174,0.196652719665272,0.100418410041841,0.10460251046025104
5,17, The One with Rachel's Inadvertent Kiss ,8.5,1,0,0,0,0,0,0,"Rachel interviews with Ralph Lauren and accidentally kisses her interviewer and prospective boss – Mr. Zelner. Monica wants to prove that she and Chandler are a hotter couple than Phoebe and her new boyfriend, Gary. Joey flirts with a girl who lives across the street in Ross' building. When he goes to meet her, he cannot find her apartment and continually ends up at Ross' door, having miscalculated the floor number.",0.1111111111111111,0.3333333333333333,0.0,0.2777777777777778,0.23318385650224216,0.12556053811659193,0.13452914798206278,0.07623318385650224,0.16591928251121074,0.10762331838565024
8,6, The One with the Halloween Party ,8.5,1,0,0,0,0,0,1,"At Monica and Chandler's Halloween party, Phoebe runs into her sister's fiance, Eric, Phoebe becomes attracted to him as they bond over Ursula's lies and bad behavior. Ross and Chandler arm wrestle ineffectually. Ross laments that his goofy ""Spudnik"" outfit makes him look like feces. Rachel, feeling maternal, asks to hand out the candy to trick-or-treaters, only to realize she is less maternal as she thought.",0.16666666666666666,0.5,0.0,0.0,0.12162162162162166,0.11824324324324326,0.10810810810810813,0.08783783783783784,0.11486486486486487,0.17229729729729729
7,7, The One with Ross's Library Book ,8.5,1,1,0,0,0,0,0,"Ross is excited that his dissertation is in the school library until he learns it is in an isolated aisle where students go to hook up. Rachel and Phoebe believe they have found the perfect girl  for Joey. When Janice invites herself to Chandler and Monica's wedding, they try dissuading her by convincing her Chandler still has feelings for her. Ross tries guarding his dissertation from potential lovers. He meets a woman there who knows his work, and they end up fooling around and getting caught by library staff.",0.14285714285714285,0.0,0.2857142857142857,0.0,0.11673151750972766,0.19455252918287935,0.10505836575875488,0.08171206225680934,0.1867704280155642,0.0933852140077821
2,1, The One with Ross's New Girlfriend ,8.5,0,0,0,0,0,0,0,"At Rachel's birthday celebration, Chandler has accidentally revealed that Ross loves her. Rachel goes to the airport to meet Ross and tell him she cares for him, unaware he is returning with Julie, who he reconnected with in China and is now dating. Chandler then feels guilty for advising Ross to get over Rachel. When Phoebe gives Joey and Chandler haircuts, Monica wants one. Phoebe initially refuses, knowing Monica's obsessive perfectionism, but finally relents. She misunderstands Monica's wishes and gives her a haircut like Dudley Moore instead of Demi Moore. Joey takes Chandler to his tailor for a new suit, but while measuring his inseam, the man touches Chandler inappropriately. He tells Joey who naively believes that is the normal procedure. Ross' constant talk about Julie upsets Rachel, who spends the night with her old lover, Paolo.",0.25,0.5833333333333334,0.0,0.0,0.12385321100917432,0.10091743119266056,0.12385321100917432,0.20642201834862384,0.21100917431192664,0.15137614678899086
5,21, The One with the Ball ,8.5,1,0,0,0,0,0,0,"Phoebe freaks out after learning Gary is planning to ask her to move in with him, which she is not ready for. Phoebe reluctantly agrees to move in, however the relationship quickly ends when Gary shoots a bird tweeting outside the bedroom window. Rachel buys a hairless Sphynx cat for $1,000 but quickly regrets her purchase when everyone mocks it and the cat continually hisses at and scratches her. She eventually unloads the creature on Gunther, making a profit. Ross and Joey pass time by tossing a ball back and forth, and subsequently try to see how long they can go without dropping the ball. Monica joins in, then Chandler, who is called a 'Dropper', joins in.",0.35714285714285715,0.21428571428571427,0.21428571428571427,0.0,0.12861736334405144,0.09646302250803858,0.12540192926045016,0.1157556270096463,0.13183279742765272,0.18006430868167206
2,8, The One with the List ,8.5,1,0,0,0,0,0,0,"Ross struggles choosing between his childhood crush, Rachel, and his current girlfriend, Julie. Joey and Chandler suggest making a list of each girl's pros and cons. Ross chooses Rachel, ending it with Julie, though Rachel later finds the list, reading the negative comments. Hurt and angry, she breaks up with Ross. Monica is hired to create recipes using a vile-tasting synthetic chocolate called, Mockolate.",0.14285714285714285,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.18779342723004694,0.08450704225352113,0.10328638497652584,0.2300469483568075,0.19718309859154928,0.0892018779342723
6,4, The One Where Joey Loses His Insurance ,8.5,1,0,0,0,0,1,0,"Joey's health benefits lapse just as he develops a hernia. Unable to afford treatment and unwilling to borrow the money from Chandler, he takes on an acting role to renew his insurance, during which the hernia helps out with an uncooperative child star. Ross is given a professorship at NYU and, eager to impress his students, inexplicably lapses into a fake English accent. Rachel discovers she and Ross are still married, and charges into his class yelling at him, unaware the room is filled with students.",0.10526315789473684,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.10612244897959183,0.19183673469387755,0.12653061224489795,0.1510204081632653,0.1673469387755102,0.12653061224489795
6,6, The One on the Last Night ,8.5,0,0,0,0,0,0,0,"On the night before Chandler moves in with Monica, Chandler tries to give Joey money to make sure he has enough for his expenses. When Joey refuses, Chandler invents a game called, ""Cups"",  and 'loses' the money to Joey, only for Joey to later lose it all to Ross in the same game. Discovering Rachel has not packed, Monica and Phoebe offer to help. When the two girls get emotional, Phoebe suggests they think of the things they will not miss about each other, leading to a massive argument and Rachel refusing to leave.",0.0,0.4,0.4,0.0,0.23228346456692914,0.16535433070866146,0.2440944881889764,0.05905511811023623,0.16141732283464566,0.1377952755905512
6,8, The One with Ross' Teeth ,8.5,1,0,0,0,0,0,0,"Ross wants to impress an impending date by whitening his teeth but overdoes it. Phoebe may or may not have made out with Ralph Lauren, which gets Rachel into trouble with her boss. Joey picks up some feminine tastes from his new roommate Janine, worrying Chandler.",0.16666666666666666,0.0,0.2777777777777778,0.0,0.1195219123505976,0.13545816733067728,0.13545816733067728,0.1394422310756972,0.16334661354581673,0.10358565737051792
7,10, The One with the Holiday Armadillo ,8.5,1,0,0,0,0,0,0,"Ross wants to introduce Ben, who is half-Jewish, to Hanukkah, though Ben loves Christmas. Phoebe and Rachel's apartment has been repaired, but  Phoebe fears Rachel prefers living at Joey's. To prevent this, she presents Joey with various gifts – a spider that scares Joey more than Rachel and a drum kit that annoys Monica. Ross dresses up as the ""Holiday Armadillo"" to excite Ben excite Hanukkah. In 2019, The Herald-Dispatch called it the third best Christmas TV episode of all time.[3]",0.13333333333333333,0.0,0.2,0.06666666666666668,0.124,0.052000000000000005,0.184,0.16399999999999998,0.156,0.196
6,15, The One That Could Have Been ,8.5,0,0,0,0,0,0,0,"The gang ponders what might have been if Ross and Carol had stayed married, Monica had never lost weight, Chandler had pursued being a writer, Joey still worked on Days of our Lives, Rachel had married Barry, and Phoebe had become a stockbroker. The story then takes place in an alternate reality. Struggling Chandler becomes Joey's assistant with mixed results. Monica plans to lose her virginity to her boyfriend, Roger, but Roger's busy schedule interferes. When Chandler attempts to comfort her, they end up in bed together. Ross attempts to spice up his marriage with Carol by suggesting a threesome, leading to his realization that Carol is a lesbian when he is left out of the action. Rachel instantly falls for Joey after seeing him for the first time in Central Perk, and the two nearly have an affair before Rachel discovers Barry is cheating on her. Phoebe lands in the hospital with a stress-induced heart attack and is subsequently fired after losing her firm millions of dollars.",0.16666666666666666,0.26666666666666666,0.1,0.0,0.1725417439703154,0.14656771799628945,0.14471243042671614,0.16697588126159554,0.150278293135436,0.1150278293135436
4,20, The One with All the Wedding Dresses ,8.5,1,0,0,0,0,0,0,"Chandler, frustrated by Joey's loud snoring, takes him to a sleep clinic where he meets an attractive woman with her own sleeping issues. Rachel, struggling to accept Ross and Emily's engagement, shocks Joshua by saying they should get married. Monica and Phoebe pick up Emily's wedding gown at the bridal shop. Monica tries it on and does not want to take it off, then puts it on again at home. Phoebe then shows up in a rented wedding dress. Rachel leaves Joshua a phone message explaining she was just upset about Ross and Emily. She never expects to see Joshua again. The girls try cheering Rachel up by getting her to wear her old wedding dress, only for Joshua to show up. Seeing her in a bridal gown, he runs off for good.",0.2307692307692308,0.3076923076923077,0.07692307692307693,0.0,0.17829457364341084,0.08139534883720931,0.12790697674418605,0.15891472868217055,0.21705426356589147,0.13953488372093026
4,11, The One with Phoebe's Uterus ,8.5,1,0,0,0,1,0,0,"Monica and Rachel offer Chandler advice on improving his performance in the bedroom with Kathy. Ross lands Joey a job as a tour guide at the museum. Joey is disappointed when Ross will not sit with him in the lunch room, exposing a greater ""class divide"" within the museum. Phoebe's brother, Frank, and Alice have eloped and want children right away. They are unable to conceive naturally and ask Phoebe to carry their baby. After much consideration, Phoebe agrees.",0.2727272727272727,0.3636363636363637,0.0,0.0,0.15023474178403756,0.09389671361502347,0.1267605633802817,0.0892018779342723,0.107981220657277,0.18309859154929575
10,15, The One Where Estelle Dies ,8.5,0,1,0,0,0,0,0,"Joey's agent Estelle dies, but the group doesn't want to tell him as it could push him over the edge after all the recent changes he's witnessed. Phoebe impersonates Estelle's voice and pretends to still be alive to try to get Joey to fire her, but Joey ends up terrified when he gets a phone call from 'Estelle' after learning about her death. While being shown their new home by their realtor  is considering buying the house next door to them, leading Chandler to take drastic measures to ensure she doesn't move in. Ross tries to get Rachel her old job back so she won't have to move to Paris. However, when he succeeds, Rachel becomes upset that, although she won't have to leave her friends, she won't be able to visit the 'Fashion Capital of the World'. In the end, Ross persuades her to do what she wants to do.",0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.09361702127659574,0.12340425531914892,0.14042553191489365,0.20851063829787236,0.1276595744680851,0.13617021276595745
10,13, The One Where Joey Speaks French ,8.5,0,0,0,0,0,0,0,"Phoebe tries to teach Joey how to speak French for a play. Rachel's dad has a heart attack, so she goes to Long Island, accompanied by Ross, to visit him, which leads Rachel to want sympathy sex with Ross, but he turns her down since he thinks it's not a good idea. Rachel, the next morning, becomes mad at Ross because of this and he says they should never have sex again, saying it's ""off the table"". Back in the city, Rachel again thanks Ross for coming with her and the two comment about their history of sleeping together. Rachel says for her and Ross, it's ""never off the table"", confusing him and he leaves. Meanwhile, Erica, the birth mother, comes for a visit and reveals that the father of her baby may be a shovel killer, which is not the case as the father is another guy she slept with.",0.15384615384615385,0.2307692307692308,0.3076923076923077,0.0,0.09235668789808917,0.14012738853503184,0.08598726114649681,0.2356687898089172,0.20382165605095545,0.13694267515923567
3,15, The One Where Ross and Rachel Take a Break ,8.5,1,0,0,0,0,0,0,"Chandler and Joey are both attracted to Chloe, the girl who works at the copy center. Phoebe dates an East European diplomat whose interpreter accompanies them everywhere to translate. To gain some privacy, Phoebe fixes up Monica with the interpreter. She soon regrets it after the interpreter wants to spend all his time talking to Monica. Ross and Rachel's relationship is further strained when she has to work late on their one-year anniversary. Ross surprises her with a basket lunch, but she insists she is too busy. They later have a bitter fight with Rachel saying they need a break. Upset, Ross goes drinking with Joey and Chandler and ends up sleeping with Chloe.",0.1176470588235294,0.35294117647058826,0.0,0.0,0.11155378486055777,0.08366533864541832,0.099601593625498,0.17928286852589642,0.18326693227091634,0.13147410358565734
1,5, The One with the East German Laundry Detergent ,8.5,1,1,0,0,0,0,0,"Chandler and Phoebe decide to break up with their partners, Janice  who now is now seeing Bob, so he arranges a double-date with Monica and the couple, telling Monica that Angela and Bob are siblings. Monica, who thinks Joey is setting her up with Bob, gets a rude awakening after seeing the ""siblings"" behaving 'inappropriately.'",0.375,0.0625,0.0,0.0625,0.13865546218487396,0.15126050420168066,0.14705882352941174,0.16806722689075632,0.15546218487394958,0.09663865546218488
10,1, The One After Joey and Rachel Kiss ,8.5,0,0,0,0,0,0,0,"Rachel and Joey decide to talk to Ross about their relationship, while Ross tries to talk to Joey about his relationship with Charlie. Ross confesses his relationship to Joey but Joey chickens out.  Ross later walks in on Rachel and Joey kissing. Monica has her hair done in cornrows to get rid of her frizzy hair but Chandler hates it.  Monica finally comes around to Chandler's way of thinking when she gets her hair caught on the shower curtain. Phoebe finds out that Mike has been seeing a woman named Precious  for the past few months and now needs to break up with her. Phoebe waits for Mike to return from his break-up but finds herself breaking up for him when Precious shows up at Mike's apartment.Note: Originally aired as a 48-minute episode.",0.0,0.4,0.1,0.1,0.12427745664739885,0.13583815028901733,0.11560693641618495,0.1936416184971098,0.18497109826589594,0.13872832369942195
9,17, The One with the Memorial Service ,8.5,0,0,0,0,0,0,0,"Ross and Chandler post false information about each other on their college's alumni website, resulting in Chandler posted as being gay while Ross is dead. Meanwhile Joey and Emma fight over Joey's 'bedtime penguin pal' Hugsy. Phoebe asks Monica to help her get over Mike.",0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2015503875968992,0.12790697674418605,0.1821705426356589,0.1434108527131783,0.09689922480620156,0.12790697674418605
9,5, The One with Phoebe's Birthday Dinner ,8.5,0,0,0,0,0,0,0,"The gang is celebrating Phoebe's birthday at a fancy restaurant, but only she and Joey are on time: Monica and Chandler argue about his smoking again; Ross and Rachel get locked outside their apartment with Emma inside. When everyone finally makes it to the diner, Phoebe then leaves to meet Mike when he finishes work early. Only Joey stays to eat everyone's dinners.",0.07692307692307693,0.0,0.0,0.07692307692307693,0.1746031746031746,0.11904761904761905,0.1865079365079365,0.14285714285714285,0.14285714285714285,0.14285714285714285
4,6, The One with the Dirty Girl ,8.5,1,0,0,0,0,0,0,"Phoebe helps Monica cater a funeral, but the merry widow intimidates Monica to avoid paying them; Phoebe takes charge, demanding the widow settle the account, prompting the girls to start their own catering business. Chandler reluctantly helps Joey find Kathy a birthday present better than the one he bought for her, ultimately sacrificing his gift to substitute for Joey's tacky one. Ross, revolted by his beautiful new girlfriend's filthy apartment, finally calls it quits. Rachel is determined to complete a crossword without help. Kathy later thanks Chandler for the book, realizing he bought it.",0.15384615384615385,0.2307692307692308,0.15384615384615385,0.0,0.13306451612903225,0.1532258064516129,0.18951612903225806,0.1129032258064516,0.10080645161290322,0.13709677419354838
4,3, The One with the 'Cuffs ,8.5,0,0,0,0,0,0,0,"Joey is enticed when a door-to-door encyclopedia salesman shows up at the apartment. Joey can only afford to buy the sample volume and becomes knowledgeable on subjects starting with the letter ""V."" Monica caters a party for her mother, but the mini-quiches are ruined when her false fingernails gets lost in one. Judy says she expected Monica to mess up so she bought frozen lasagnas as a back-up. Monica, angry, whips up a delicious dish at the last minute, impressing her mother. Chandler begins seeing Rachel's boss, Joanna again, but lands in a sticky situation and faces Rachel's wrath after Joanna handcuffs him inside her office, then leaves for a meeting, getting delayed and stranding him.",0.0625,0.0625,0.3125,0.0,0.15019762845849802,0.09881422924901186,0.233201581027668,0.01976284584980237,0.17391304347826084,0.08695652173913042
4,15, The One with All the Rugby ,8.5,1,1,0,0,0,0,0,"Ross risks life and limb when he wants to show Emily how tough he is by playing rugby with her athletic British friends. Monica becomes obsessed with a wall switch in the apartment that appears to have no function. Chandler runs into Janice and goes to extreme measures to avoid her, including telling her he is being transferred to Yemen.",0.14285714285714285,0.07142857142857142,0.35714285714285715,0.0,0.08906882591093117,0.10526315789473684,0.16194331983805668,0.1700404858299595,0.10526315789473684,0.06882591093117409
7,15, The One with Joey's New Brain ,8.4,1,0,0,0,0,0,0,"Joey's Days of our Lives character has a female character's brain transplanted into his body, and tells the actress playing her, Cecilia Monroe  by accident. Joey uses his charm, he and Cecilia work to maintain the character's legacy, then sleep together. Ross cooks up a special surprise for the wedding: dreadful bagpipe playing. Meanwhile, after finding a cute guy's phone, Phoebe and Rachel compete over who gets to keep it to start 'a fairytale for the digital age'. Later, an elderly gentleman claims the phone, and Phoebe happily goes to dinner with him, finding him more attractive than the young man whose phone they believed it was.Note: Matt LeBlanc was nervous about performing with Susan Sarandon. Similarly, Kevin Bright was cautious about directing, as Tim Robbins, Sarandon's partner at the time, attended the studio recording.",0.17647058823529413,0.35294117647058826,0.05882352941176471,0.0,0.07301587301587302,0.1968253968253968,0.06666666666666668,0.07301587301587302,0.20634920634920634,0.14603174603174604
7,17, The One with the Cheap Wedding Dress ,8.4,0,0,0,0,0,0,0,Monica beats another bride-to-be in a fight over a discounted wedding dress; however she is forced to relinquish her prize after the other bride-to-be books Chandler's favorite band on the same day as her wedding as ransom for the dress. Joey and Ross meet a girl  then go to drastic measures to win her.,0.21428571428571427,0.35714285714285715,0.0,0.07142857142857142,0.16725978647686832,0.20640569395017794,0.1209964412811388,0.19572953736654805,0.0604982206405694,0.06405693950177936
7,22, The One with Chandler's Dad ,8.4,1,0,0,0,0,0,0,Chandler tries to reconcile with his estranged gay father  flirtatious attempts.,0.29411764705882354,0.17647058823529413,0.05882352941176471,0.0,0.1148148148148148,0.12962962962962962,0.1074074074074074,0.14074074074074075,0.17777777777777778,0.1037037037037037
8,15, The One with the Birthing Video ,8.4,1,0,0,0,0,0,0,"Phoebe gives a birthing video to Rachel. Chandler, mistaking the tape for porn, watches it and is horrified after watching it with Monica, which kills the mood for Valentine's Day. Ross struggles to tell Mona that Rachel is now living with him; she breaks up with him over his dishonesty. Joey is depressed so Phoebe lends him a dog to cheer him up. However Joey ends up affecting the dog with his depression. In the end, he tells Ross about his feelings for Rachel.",0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.1271186440677966,0.17372881355932204,0.1228813559322034,0.2330508474576271,0.11016949152542373,0.1059322033898305
6,7, The One Where Phoebe Runs ,8.4,0,0,0,0,0,0,0,"Rachel moves in with Phoebe. However, Rachel is embarrassed by Phoebe's odd running style and attempts to avoid her during their morning jogs through Central Park. Joey takes in a new roommate: dancer Janine, Chandler wants to impress Monica by cleaning the apartment but panics when he forgets where everything is supposed to go.",0.13333333333333333,0.4,0.13333333333333333,0.0,0.12653061224489795,0.13877551020408166,0.1959183673469388,0.1510204081632653,0.15918367346938775,0.14285714285714285
3,8, The One with the Giant Poking Device ,8.4,1,1,0,0,0,0,0,"When Chandler wants to buy Janice an expensive gift, Joey reveals that he saw Janice kissing her ex-husband. While babysitting Ben, Monica accidentally bumps his head on a post. Phoebe has a toothache but fears going to the dentist will cause someone's death, as she claims has happened before. She finally goes, but on returning, notices that Ugly Naked Guy is lying motionless in his apartment in the adjacent building. The gang fashions a long poking stick to determine if he is alive and are relieved when he swats it away.",0.15384615384615385,0.5384615384615384,0.2307692307692308,0.0,0.13983050847457626,0.15677966101694915,0.1864406779661017,0.1271186440677966,0.1694915254237288,0.11016949152542373
